PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
22737,,,Drue,Chrisman,P,Inactive,"6'3""",211,1999-07-07T00:00:00,Ohio State,2,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22737.png,,,CIN,2021,,,True,,,,,,
22738,CAR,70,Brady,Christensen,G,Active,"6'6""",300,1996-09-27T00:00:00,Brigham Young,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22738.png,14,,CAR,2021,3,70,False,,,,,,5
22739,CIN,24,Marco,Wilson,CB,Active,"5'11""",191,1999-03-03T00:00:00,Florida,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22739.png,10,,ARI,2021,4,136,False,,,,,,7
22740,NYJ,8,Andre,Cisco,S,Active,"6'0""",210,2000-03-23T00:00:00,Syracuse,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22740.png,9,,JAX,2021,3,65,False,,,,,,24
22741,,,Trill,Williams,CB,Inactive,"6'1""",206,1999-12-29T00:00:00,Syracuse,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22741.png,,,NO,2021,,,True,,,,,,
22742,,,Rodarius,Williams,CB,Inactive,"6'0""",195,1996-09-12T00:00:00,Oklahoma State,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22742.png,,,NYG,2021,6,201,False,,,,,,
22743,BAL,66,Ben,Cleveland,G,Active,"6'6""",355,1998-08-25T00:00:00,Georgia,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22743.png,7,,BAL,2021,3,94,False,,,,,,3
22744,NE,97,Milton,Williams,DE,Active,"6'3""",290,1999-04-06T00:00:00,Louisiana Tech,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22744.png,14,,PHI,2021,3,73,False,,,,,,21
22745,,,Rachad,Wildgoose,CB,Inactive,"5'10""",191,2000-06-20T00:00:00,Wisconsin,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22745.png,5,,BUF,2021,6,213,False,,,,,,
22746,DEN,0,Jonathon,Cooper,OLB,Active,"6'4""",257,1998-01-08T00:00:00,Ohio State,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22746.png,12,,DEN,2021,7,239,False,,,,,,10
22747,WAS,76,Sam,Cosmi,G,Physically Unable to Perform,"6'6""",309,1999-02-16T00:00:00,Texas,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22747.png,12,,WAS,2021,2,51,False,,,Out,,,35
22748,,,Chris,Wilcox,CB,Inactive,"6'2""",195,1997-10-30T00:00:00,Brigham Young,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22748.png,11,,TB,2021,7,251,False,,,,,,
22749,,,Jabril,Cox,LB,Inactive,"6'3""",233,1998-04-16T00:00:00,LSU,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22749.png,6,,DAL,2021,4,115,False,,,,,,
22750,,,James,Wiggins,S,Inactive,"5'11""",205,1997-04-26T00:00:00,Cincinnati,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22750.png,,,ARI,2021,7,243,False,,,,,,
22752,ARI,64,Jake,Curhan,OT,Active,"6'6""",325,1998-02-09T00:00:00,California,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22752.png,8,,SEA,2021,,,True,,,,,,1
22753,NO,20,Pete,Werner,LB,Active,"6'3""",242,1998-06-05T00:00:00,Ohio State,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22753.png,11,,NO,2021,2,60,False,,,,,,22
22754,CHI,52,Drew,Dalman,OL,Active,"6'3""",301,1998-10-15T00:00:00,Stanford,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22754.png,5,,ATL,2021,4,114,False,,,,,,6
22756,,,Mark,Webb Jr.,DB,Inactive,"6'1""",207,1998-09-10T00:00:00,Georgia,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22756.png,,,LAC,2021,7,241,False,,,,,,
22757,MIN,71,Christian,Darrisaw,OT,Active,"6'5""",315,1999-06-02T00:00:00,Virginia Tech,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22757.png,6,,MIN,2021,1,23,False,,,,,,20
22758,NYJ,99,Rashad,Weaver,DL,Active,"6'4""",259,1997-11-10T00:00:00,Pittsburgh,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22758.png,9,,TEN,2021,4,135,False,,,,,,24
22759,NYJ,52,Jamin,Davis,LB,Active,"6'4""",234,1998-12-12T00:00:00,Kentucky,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22759.png,9,,WAS,2021,1,19,False,,,,,,24
22760,BAL,29,Ar'Darius,Washington,S,Physically Unable to Perform,"5'8""",180,1999-11-02T00:00:00,TCU,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22760.png,7,,BAL,2021,,,True,,,Out,,,3
22761,DEN,,Garret,Wallow,LB,Active,"6'2""",230,1999-01-25T00:00:00,TCU,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22761.png,12,,HOU,2021,5,170,False,,,,,,10
22762,,,Shawn,Davis,S,Inactive,"5'11""",202,1998-12-24T00:00:00,Florida,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22762.png,,,IND,2021,5,165,False,,,,,,
22763,CHI,26,Shaun,Wade,CB,Active,"6'1""",196,1998-09-16T00:00:00,Ohio State,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22763.png,5,,BAL,2021,5,160,False,,,,,,6
22764,,,Wyatt,Davis,G,Inactive,"6'4""",315,1999-02-17T00:00:00,Ohio State,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22764.png,10,,MIN,2021,3,86,False,,,,,,
22765,,,Kary,Vincent Jr.,CB,Inactive,"5'10""",189,1999-02-27T00:00:00,LSU,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22765.png,,,DEN,2021,7,237,False,,,,,,
22766,NYJ,75,Alijah,Vera-Tucker,G,Active,"6'5""",308,1999-06-17T00:00:00,USC,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22766.png,9,,NYJ,2021,1,14,False,,,,,,24
22767,ATL,0,Divine,Deablo,LB,Active,"6'3""",223,1998-08-17T00:00:00,Virginia Tech,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22767.png,5,,LV,2021,3,80,False,,,,,,2
22768,JAX,70,Cole,Van Lanen,OT,Active,"6'5""",312,1998-04-23T00:00:00,Wisconsin,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22768.png,8,,GB,2021,6,214,False,,,,,,15
22769,PHI,69,Landon,Dickerson,G,Active,"6'6""",332,1998-09-30T00:00:00,Alabama,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22769.png,9,,PHI,2021,2,37,False,,,,,,26
22771,,,Jaylen,Twyman,DT,Inactive,"6'2""",290,1999-07-19T00:00:00,Pittsburgh,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22771.png,12,,MIN,2021,6,199,False,,,,,,
22772,DAL,98,Payton,Turner,DE,Active,"6'6""",270,1999-01-07T00:00:00,Houston,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22772.png,10,,NO,2021,1,28,False,,,,,,9
22773,KC,92,Marlon,Tuipulotu,DT,Active,"6'2""",307,1999-05-31T00:00:00,USC,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22773.png,10,,PHI,2021,6,189,False,,,,,,16
22774,NYJ,78,Jay,Tufele,DL,Active,"6'3""",305,1999-07-25T00:00:00,USC,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22774.png,9,,JAX,2021,4,106,False,,,,,,24
22775,CLE,90,Joe,Tryon-Shoyinka,DE,Active,"6'5""",260,1999-04-30T00:00:00,Washington,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22775.png,9,,TB,2021,1,32,False,,,,,,8
22778,NE,95,Khyiris,Tonga,DT,Active,"6'2""",335,1996-07-07T00:00:00,Brigham Young,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22778.png,14,,CHI,2021,7,250,False,,,,,,21
22779,,,Shaka,Toney,DE,Inactive,"6'3""",231,1998-01-07T00:00:00,Penn State,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22779.png,7,,WAS,2021,7,246,False,,,,,,
22780,HOU,72,Tommy,Togiai,DT,Active,"6'2""",296,1999-09-19T00:00:00,Ohio State,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22780.png,6,,CLE,2021,4,132,False,,,,,,13
22781,,,Bryce,Thompson,CB,Inactive,"5'11""",190,1999-09-20T00:00:00,Tennessee,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22781.png,,,NO,2021,,,True,,,,,,
22782,MIN,23,Ambry,Thomas,CB,Active,"6'0""",190,1999-09-09T00:00:00,Michigan,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22782.png,6,,SF,2021,3,102,False,,,,,,20
22783,ATL,39,Keith,Taylor,CB,Active,"6'3""",195,1998-11-20T00:00:00,Washington,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22783.png,5,,CAR,2021,5,166,False,,,,,,2
22784,SF,46,Chazz,Surratt,LB,Active,"6'2""",233,1997-02-16T00:00:00,North Carolina,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22784.png,14,,MIN,2021,3,78,False,,,,,,31
22785,DET,15,Grant,Stuard,LB,Active,"5'11""",225,1998-10-15T00:00:00,Houston,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22785.png,8,,TB,2021,7,259,False,,,,,,11
22786,LV,22,Eric,Stokes,CB,Active,"6'1""",193,1999-03-01T00:00:00,Georgia,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22786.png,8,,GB,2021,1,29,False,,,,,,25
22787,LAC,24,Benjamin,St-Juste,CB,Active,"6'3""",200,1997-09-08T00:00:00,Minnesota,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22787.png,12,,WAS,2021,3,74,False,,,,,,29
22788,NYG,52,Victor,Dimukeje,OLB,Non Football Injury,"6'2""",262,1999-11-18T00:00:00,Duke,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22788.png,14,,ARI,2021,6,210,False,,,Out,,,23
22789,,,Dai'Jean,Dixon,WR,Inactive,"6'4""",200,1998-10-16T00:00:00,Nicholls State,0,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22789.png,,,NO,2022,,,True,169908,1061898,,Dai'Jean Dixon,Dai'Jean Dixon,
22790,,,Tommy,Doyle,OT,Inactive,"6'8""",320,1998-05-06T00:00:00,Miami (OH),4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22790.png,12,,BUF,2021,5,161,False,,,,,,
22792,,,JaCoby,Stevens,LB,Inactive,"6'1""",222,1998-06-19T00:00:00,LSU,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22792.png,,,PHI,2021,6,224,False,,,,,,
22793,,,Caden,Sterns,S,Inactive,"6'1""",207,1999-11-02T00:00:00,Texas,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22793.png,5,,DEN,2021,5,152,False,,,,,,
22795,,,Marquiss,Spencer,DE,Inactive,"6'4""",295,1997-07-16T00:00:00,Mississippi State,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22795.png,9,,DEN,2021,7,253,False,,,,,,
22796,LV,49,Charles,Snowden,DE,Active,"6'6""",250,1998-03-27T00:00:00,Virginia,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22796.png,8,,CHI,2021,,,True,,,,,,25
22797,KC,65,Trey,Smith,G,Active,"6'6""",321,1999-06-16T00:00:00,Tennessee,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22797.png,10,,KC,2021,6,226,False,,,,,,16
22798,,,Jordan,Smith,OLB,Inactive,"6'6""",250,1998-04-10T00:00:00,Alabama-Birmingham,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22798.png,10,,JAX,2021,4,121,False,,,,,,
22800,,,Adrian,Ealy,OT,Inactive,"6'6""",321,1999-08-07T00:00:00,Oklahoma,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22800.png,,,BAL,2021,,,True,,,,,,
22801,,,Elerson G.,Smith,DE,Inactive,"6'7""",245,1998-07-17T00:00:00,Northern Iowa,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22801.png,9,,NYG,2021,4,116,False,,,,,,
22802,,,D'Ante,Smith,OT,Inactive,"6'5""",310,1998-06-08T00:00:00,East Carolina,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22802.png,12,,CIN,2021,4,139,False,,,,,,
22803,CIN,98,T.J.,Slaton Jr.,DT,Active,"6'5""",340,1997-10-03T00:00:00,Florida,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22803.png,10,,GB,2021,5,173,False,,,,,,7
22804,NYJ,44,Jamien,Sherwood,LB,Active,"6'2""",216,2000-01-12T00:00:00,Auburn,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22804.png,9,,NYJ,2021,5,146,False,,,,,,24
22805,DEN,78,Will,Sherman,G,Active,"6'4""",300,1999-05-27T00:00:00,Colorado,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22805.png,12,,NE,2021,6,197,False,,,,,,10
22806,,,Tyler,Shelvin,NT,Inactive,"6'3""",346,1998-07-22T00:00:00,LSU,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22806.png,,,CIN,2021,4,122,False,,,,,,
22807,,,Asante,Samuel Jr.,CB,Inactive,"5'10""",180,1999-10-03T00:00:00,Florida State,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22807.png,5,,LAC,2021,2,47,False,,,,,,
22808,PIT,26,Brandin,Echols,CB,Active,"5'10""",179,1997-10-16T00:00:00,Kentucky,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22808.png,5,,NYJ,2021,6,200,False,,,,,,28
22809,MIA,74,Liam,Eichenberg,OL,Physically Unable to Perform,"6'6""",300,1998-01-19T00:00:00,Notre Dame,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22809.png,12,,MIA,2021,2,42,False,,,Out,,,19
22810,,,Austin,Faoliu,NT,Inactive,"6'3""",305,1999-01-09T00:00:00,Oregon,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22810.png,,,DAL,2021,,,True,,,,,,
22811,LAR,40,Tony,Fields II,LB,Active,"6'0""",222,1999-06-18T00:00:00,West Virginia,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22811.png,8,,CLE,2021,5,153,False,,,,,,32
22815,BUF,28,Darrick,Forrest,S,Active,"5'11""",200,1999-05-22T00:00:00,Cincinnati,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22815.png,7,,WAS,2021,5,163,False,,,,,,4
22816,NYG,70,Stone,Forsythe,OT,Active,"6'8""",307,1997-12-29T00:00:00,Florida,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22816.png,14,,SEA,2021,6,208,False,,,,,,23
22817,MIN,76,Will,Fries,G,Active,"6'6""",305,1998-04-04T00:00:00,Penn State,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22817.png,6,,IND,2021,7,248,False,,,,,,20
22818,,,Mark,Gilbert,CB,Inactive,"6'1""",192,1997-06-01T00:00:00,Duke,2,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22818.png,,,PIT,2021,,,True,,,,,,
22819,,,Tyree,Gillespie,S,Inactive,"6'0""",202,1998-09-05T00:00:00,Missouri,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22819.png,6,,LV,2021,4,143,False,,,,,,
22820,NYG,57,Chauncey,Golston,DE,Active,"6'5""",277,1998-02-10T00:00:00,Iowa,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22820.png,14,,DAL,2021,3,84,False,,,,,,23
22821,,,Thomas,Graham Jr.,CB,Inactive,"5'10""",196,1999-06-26T00:00:00,Oregon,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22821.png,9,,CHI,2021,6,228,False,,,,,,
22822,ATL,95,Ta'Quon,Graham,DL,Active,"6'4""",300,1998-12-01T00:00:00,Texas,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22822.png,5,,ATL,2021,5,148,False,,,,,,2
22823,PHI,83,Kylen,Granson,TE,Active,"6'3""",242,1998-03-27T00:00:00,Southern Methodist,5,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22823.png,9,511.0,IND,2021,4,127,False,71143,921050,,Kylen Granson,Kylen Granson,26
22824,SF,24,Richie,Grant,S,Active,"6'0""",200,1997-11-09T00:00:00,Central Florida,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22824.png,14,,ATL,2021,2,40,False,,,,,,31
22825,,,Carson,Green,OL,Inactive,"6'6""",320,1999-05-04T00:00:00,Texas A&M,1,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22825.png,,,HOU,2021,,,True,,,,,,
22826,BUF,53,Kendrick,Green,C,Active,"6'4""",315,1998-12-22T00:00:00,Illinois,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22826.png,7,,PIT,2021,3,87,False,,,,,,4
22827,,,Olaijah,Griffin,CB,Inactive,"6'0""",175,1999-03-10T00:00:00,USC,1,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22827.png,,,BUF,2021,,,True,,,,,,
22828,JAX,73,Robert,Hainsey,C,Active,"6'4""",306,1998-08-12T00:00:00,Notre Dame,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22828.png,8,,TB,2021,3,95,False,,,,,,15
22829,ARI,30,Darren,Hall,CB,Active,"6'0""",195,2000-05-02T00:00:00,San Diego State,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22829.png,8,,ATL,2021,4,108,False,,,,,,1
22830,,,Pressley,Harvin III,P,Inactive,"6'0""",255,1998-09-17T00:00:00,Georgia Tech,4,P,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22830.png,9,,PIT,2021,7,254,False,86874,,,Pressley Harvin III,,
22832,,,Daelin,Hayes,OLB,Inactive,"6'4""",257,1998-05-16T00:00:00,Notre Dame,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22832.png,,,BAL,2021,5,171,False,,,,,,
22833,KC,94,Malik,Herring,DE,Active,"6'3""",275,1997-11-09T00:00:00,Georgia,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22833.png,10,,KC,2021,,,True,,,,,,16
22834,GB,64,Trey,Hill,C,Active,"6'4""",319,2000-01-23T00:00:00,Georgia,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22834.png,5,,CIN,2021,6,190,False,,,,,,12
22835,CIN,96,Cam,Sample,DE,Active,"6'3""",272,1999-09-20T00:00:00,Tulane,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22835.png,10,,CIN,2021,4,111,False,,,,,,7
22836,,,Justin,Hilliard,OLB,Inactive,"6'1""",231,1997-03-25T00:00:00,Ohio State,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22836.png,,,SF,2021,,,True,,,,,,
22838,NO,98,Chris,Rumph II,OLB,Active,"6'2""",244,1998-10-19T00:00:00,Duke,5,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22838.png,11,,LAC,2021,4,118,False,,,,,,22
22839,,,Anthony,Hines,LB,Inactive,"6'3""",226,1999-01-15T00:00:00,Texas A&M,1,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22839.png,12,,DAL,2021,,,True,,,,,,
22841,NYG,8,Jevón,Holland,S,Active,"6'1""",207,2000-03-03T00:00:00,Oregon,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22841.png,14,,MIA,2021,2,36,False,,1129741,,,Jevon Holland,23
22842,,,Wyatt,Hubert,DE,Inactive,"6'3""",260,1998-06-13T00:00:00,Kansas State,1,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22842.png,,,CIN,2021,7,235,False,,,,,,
22843,NYG,55,James,Hudson,OT,Active,"6'5""",313,1999-05-13T00:00:00,Cincinnati,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22843.png,14,,CLE,2021,4,110,False,,,,,,23
22844,DEN,9,Talanoa,Hufanga,S,Active,"6'0""",200,2000-02-01T00:00:00,USC,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22844.png,12,,SF,2021,5,180,False,,,,,,10
22845,KC,52,Creed,Humphrey,C,Active,"6'4""",302,1999-06-28T00:00:00,Oklahoma,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22845.png,10,,KC,2021,2,63,False,,,,,,16
22846,,,Sadarius,Hutcherson,G,Inactive,"6'3""",321,1998-04-22T00:00:00,South Carolina,2,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22846.png,,,TB,2021,,,True,,,,,,
22847,LAR,77,Alaric,Jackson,OL,Active,"6'7""",345,1998-07-14T00:00:00,Iowa,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22847.png,8,,LAR,2021,,,True,,,,,,32
22848,DAL,30,Robert,Rochell,CB,Active,"6'2""",195,1998-04-26T00:00:00,Central Arkansas,5,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22848.png,10,,LAR,2021,4,130,False,,,,,,9
22850,,,Quincy,Roche,OLB,Inactive,"6'3""",243,1998-02-10T00:00:00,Miami (FL),3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22850.png,14,,PIT,2021,6,215,False,,,,,,
22851,SF,56,Tarron,Jackson,OLB,Injured Reserve,"6'2""",254,1998-06-22T00:00:00,Coastal Carolina,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22851.png,14,,PHI,2021,6,191,False,,,Out,,,31
22852,KC,98,Janarius,Robinson,DE,Active,"6'5""",263,1998-05-04T00:00:00,Florida State,5,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22852.png,10,,MIN,2021,4,136,False,,,,,,16
22853,TEN,66,Brenden,Jaimes,OL,Active,"6'5""",300,1999-05-28T00:00:00,Nebraska,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22853.png,10,,LAC,2021,5,159,False,,,,,,34
22854,,,Aaron,Robinson,CB,Inactive,"6'1""",195,1997-11-10T00:00:00,Central Florida,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22854.png,11,,NYG,2021,3,71,False,,,,,,
22855,NE,45,Monty,Rice,OLB,Active,"6'0""",233,1999-01-08T00:00:00,Georgia,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22855.png,14,,TEN,2021,3,92,False,,,,,,21
22856,,,Hamilcar,Rashed,OLB,Inactive,"6'2""",251,1998-01-02T00:00:00,Oregon State,2,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22856.png,,,NYJ,2021,,,True,,,,,,
22857,NO,77,Dillon,Radunz,OT,Active,"6'6""",301,1998-03-28T00:00:00,North Dakota State,5,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22857.png,11,,TEN,2021,2,53,False,,,,,,22
22859,,,Ronnie,Perkins,OLB,Inactive,"6'3""",253,1999-09-29T00:00:00,Oklahoma,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22859.png,11,,NE,2021,3,96,False,,,,,,
